,ticker,date,title,provider,neg,neu,pos,compound
3612,TSLA,2019-09-02,The Zacks Analyst Blog Highlights  Xperi  OneMain  Waddell   Reed  Target And Consolidated Communications,Zacks Investment Research,0.0,1.0,0.0,0.0
3613,TSLA,2019-09-03,Tesla Autopilot engaged in 2018 California crash  driver s hands off wheel  NTSB,Reuters,0.175,0.649,0.175,0.0
3614,TSLA,2019-09-04,Stocks   U S  Futures Jump as Political Tensions in Hong Kong Ease ,Investing.com,0.205,0.606,0.189,-0.0516
3615,TSLA,2019-09-04,Porsche goes green with leather free electric sports car,Reuters,0.0,0.708,0.292,0.5106
3616,TSLA,2019-09-04,U S  safety agency cites Tesla Autopilot design as factor in 2018 California crash,Reuters,0.174,0.645,0.181,0.0258
3617,TSLA,2019-09-04,Tesla s 3 Month Rally On Weak Footing  Execution Strength To Be Tested,Haris Anwar/Investing.com,0.192,0.596,0.212,0.0772
3618,TSLA,2019-09-05,Tesla s use of individual driver data for insurance  state by state proposition ,Reuters,0.0,1.0,0.0,0.0
3619,TSLA,2019-09-05,Stocks   U S  Futures Surge as U S  China Agree to Trade Talks in October,Investing.com,0.0,0.8,0.2,0.3612
3620,TSLA,2019-09-08,U S  Stock Market Hasn t Cleared The Storm Yet,Chris Vermeulen,0.0,0.811,0.189,0.1027
3621,TSLA,2019-09-09,America s Top Car Dealer Is Down on Nissan  Says Musk Needs Help,Bloomberg,0.0,0.69,0.31,0.5423
3622,TSLA,2019-09-10,Automakers turn on style to try to switch SUV fans to electric,Reuters,0.0,1.0,0.0,0.0
3623,TSLA,2019-09-10,Car makers near CO2 cliff edge in electrification race,Reuters,0.0,1.0,0.0,0.0
3624,TSLA,2019-09-11,China s auto sales face more bumps ahead  industry body warns  after latest slump,Reuters,0.104,0.896,0.0,-0.1027
3625,TSLA,2019-09-11,As trade war pinches China  it opens doors wide for foreign money,Reuters,0.262,0.738,0.0,-0.5994
3626,TSLA,2019-09-12,The Zacks Analyst Blog Highlights  Tesla  IAA  Fox Factory And General Motors,Zacks Investment Research,0.0,1.0,0.0,0.0
3627,TSLA,2019-09-12,Has Tesla Met Its Match At The German Auto Show ,Zacks Investment Research,0.0,1.0,0.0,0.0
3628,TSLA,2019-09-12,Brazilian lithium producer Sigma in talks with Tesla  other automakers,Reuters,0.0,1.0,0.0,0.0
3629,TSLA,2019-09-13,Toyota using Tesla style Panasonic batteries for China hybrids  sources,Reuters,0.0,1.0,0.0,0.0
3630,TSLA,2019-09-13,Ford  GM rev up electric pickup trucks to head off Tesla,Reuters,0.0,1.0,0.0,0.0
3631,TSLA,2019-09-16,Elon Musk says  pedo guy  tweet did not suggest British cave diver was pedophile,Reuters,0.0,1.0,0.0,0.0
3632,TSLA,2019-09-16,Can Honda s 2030 Vision And Restructuring Efforts Pare Woes ,Zacks Investment Research,0.244,0.588,0.168,-0.2263
3633,TSLA,2019-09-16,U S  to allow drivers to choose  quiet car  alert sounds,Reuters,0.0,0.631,0.369,0.4767
3634,TSLA,2019-09-17,Toyota banks on Olympic halo for the humble bus to keep hydrogen dream alive,Reuters,0.0,0.723,0.277,0.5574
3635,TSLA,2019-09-18,Explainer  Why Asia s biggest economies are backing hydrogen fuel cell cars,Reuters,0.0,0.901,0.099,0.0258
3636,TSLA,2019-09-18,Tesla takes on Porsche with battle on Germany s toughest circuit,Reuters,0.328,0.672,0.0,-0.4404
3637,TSLA,2019-09-19,Hiring At Tesla Is Up 33  Since June,Thinknum,0.0,1.0,0.0,0.0
3638,TSLA,2019-09-19,Tesla s Model 3 earns insurance industry s top safety rating,Reuters,0.0,0.566,0.434,0.5574
3639,TSLA,2019-09-19,Electric vehicle startup Rivian gets a jolt from big Amazon com van order,Reuters,0.0,0.866,0.134,0.1779
3640,TSLA,2019-09-19,Sweden s SKF to shift automation into higher gear as markets flag,Reuters,0.0,1.0,0.0,0.0
3641,TSLA,2019-09-20,Delaware judge says Tesla board must face trial over Musk s mega pay package,Reuters,0.104,0.896,0.0,-0.1027
3642,TSLA,2019-09-20,Once hacked  twice shy  How auto supplier Harman learned to fight cyber carjackers,Reuters,0.422,0.578,0.0,-0.743
3643,TSLA,2019-09-23,Tesla s Musk pushed for SolarCity deal despite major cash crunch  lawsuit,Reuters,0.16,0.84,0.0,-0.2263
3644,TSLA,2019-09-23,Chinese police officers join Serbian colleagues on the beat in Belgrade,Reuters,0.0,0.82,0.18,0.296
3645,TSLA,2019-09-24,Tesla s  TSLA  Model 3 Takes European EV Market By Storm ,Zacks Investment Research,0.0,1.0,0.0,0.0
3646,TSLA,2019-09-25,Market Brief  Impeachment Worries And Weak U S  Data Drive Markets Down,Matthew Weller,0.416,0.584,0.0,-0.6908
3647,TSLA,2019-09-25,Nio raising more cash amid cost cutting campaign,Reuters,0.176,0.824,0.0,-0.128
3648,TSLA,2019-09-25,South Korea s Myongshin to build EVs for Chinese brand at ex GM plant,Reuters,0.0,1.0,0.0,0.0
3649,TSLA,2019-09-25,Nio aims to control cash burn with smaller showrooms  leaner staff,Reuters,0.0,1.0,0.0,0.0
3650,TSLA,2019-09-25,Stocks   Wall Street Cautious on Trump Impeachment  Tech Stocks Fall ,Investing.com,0.135,0.865,0.0,-0.1027
3651,TSLA,2019-09-26,Tesla shares jump on leaked deliveries email  entertainment software update,Reuters,0.161,0.49,0.35,0.4019
3652,TSLA,2019-09-26,NewsBreak  Tesla Could Deliver 100K Vehicles   Report,Investing.com,0.0,1.0,0.0,0.0
3653,TSLA,2019-09-26,Stocks   U S  Futures Rise on U S  China Trade Optimism ,Investing.com,0.0,0.632,0.368,0.5423
3654,TSLA,2019-09-27,Tesla  TSLA  Stock Moves  0 18   What You Should Know,Zacks Investment Research,0.0,1.0,0.0,0.0
3655,TSLA,2019-09-27,Tesla Has A Shot At 100 000 Vehicles This Quarter,Zacks Investment Research,0.0,1.0,0.0,0.0
3656,TSLA,2019-09-27,U S  labor judge rules that Tesla broke labor law,Reuters,0.286,0.714,0.0,-0.4215
3657,TSLA,2019-09-27,10 Highly Ranked  Cheap  Stocks Under  20 For Investors To Buy Right Now ,Zacks Investment Research,0.0,1.0,0.0,0.0
3658,TSLA,2019-10-01,Stocks   U S  Steel Slumps  Spotify  Tesla Rise Premarket,Investing.com,0.0,1.0,0.0,0.0
3659,TSLA,2019-10-01,Lithium at Two Year Low Hobbles U S  Bid to Loosen China s Grip on Market,Bloomberg,0.149,0.851,0.0,-0.2732
3660,TSLA,2019-10-01,Tesla registers Shanghai construction unit in acceleration of China plans,Reuters,0.0,1.0,0.0,0.0
3661,TSLA,2019-10-01,Despite third quarter decline  Tesla s Model 3 stays on top in Norway,Reuters,0.0,0.847,0.153,0.2023
3662,TSLA,2019-10-02,Stocks Get Crushed On Weak ISM Manufacturing Data,Michael Kramer,0.487,0.513,0.0,-0.6908
3663,TSLA,2019-10-02,All Eyes On ISM Services  Cues To Market Direction,Zacks Investment Research,0.0,1.0,0.0,0.0
3664,TSLA,2019-10-02,Tesla s China production to start  eyes on mass production timing  sources,Reuters,0.0,1.0,0.0,0.0
3665,TSLA,2019-10-02,ETFs To Watch As Tesla Misses On Q3 Deliveries,Zacks Investment Research,0.192,0.808,0.0,-0.2263
3666,TSLA,2019-10-02,Troubles with Tesla s automated parking feature summon safety regulators,Reuters,0.234,0.547,0.219,-0.0516
3667,TSLA,2019-10-02,Tesla deliveries miss Wall Street estimates  shares fall 6 ,Reuters,0.163,0.612,0.224,0.1531
3668,TSLA,2019-10-02,NewsBreak  Tesla Slides Sharply After Q3 Deliveries Fall Short,Investing.com,0.0,1.0,0.0,0.0
3669,TSLA,2019-10-03,More U S  Tariffs  October Economic Worries And A New Strong Buy Stock   Free Lunch,Zacks Investment Research,0.152,0.489,0.359,0.5859
3670,TSLA,2019-10-03,U S  Stock Futures Point to Slightly Higher Open after Selloff,Investing.com,0.0,1.0,0.0,0.0
3671,TSLA,2019-10-03,Stocks   Wall Street Flat to Lower at Open  ISM Data on Tap,Investing.com,0.167,0.833,0.0,-0.296
3672,TSLA,2019-10-03,There s a Disconnect in the Latest Auto Sales Figures,Bloomberg,0.0,1.0,0.0,0.0
3673,TSLA,2019-10-03,Tesla drops 6  as quarterly deliveries underwhelm Wall Street,Reuters,0.0,1.0,0.0,0.0
3674,TSLA,2019-10-03,Stocks   GoPro  Tesla Fall in Premarket  Pepsi Fizzes,Investing.com,0.0,1.0,0.0,0.0
3675,TSLA,2019-10-03,Tesla  TSLA  Falls Short Of Achieving Q3 Delivery Target,Zacks Investment Research,0.0,1.0,0.0,0.0
3676,TSLA,2019-10-03,Top 5 Things to Know in the Market on Thursday,Investing.com,0.0,0.816,0.184,0.2023
3677,TSLA,2019-10-03,Recession Fears And The Stock Market Sell Off Overblown,Michael Kramer,0.444,0.556,0.0,-0.6808
3678,TSLA,2019-10-03,The Market Is A Sea Of Red  Here s How To Profit From The Collapse,Phoenix Capital Research,0.187,0.643,0.17,-0.0772
3679,TSLA,2019-10-03,Tesla Delivers Record Number Of Vehicles,Zacks Investment Research,0.0,0.794,0.206,0.0772
3680,TSLA,2019-10-03,Resilience To The Rescue  Stability Seen As Services Data  Costco Results Ahead,JJ Kinahan,0.0,0.769,0.231,0.5106
3681,TSLA,2019-10-04,The Zacks Analyst Blog Highlights  Tesla  General Motors  IAA And Douglas Dynamics,Zacks Investment Research,0.0,0.84,0.16,0.2732
3682,TSLA,2019-10-04,U K  Car Sales Lag Major European Markets Ahead of Brexit,Bloomberg,0.231,0.769,0.0,-0.34
3683,TSLA,2019-10-04,Tesla Falls On Delivery Data  More Risk Ahead,Steve Miller,0.255,0.745,0.0,-0.3384
3684,TSLA,2019-10-05,Tesla automated parking problems seen liability of app  driver  for now,Reuters,0.333,0.667,0.0,-0.5423
3685,TSLA,2019-10-05,Elon Musk unveils new Mars rocket prototype  expects missions in months,Reuters,0.0,1.0,0.0,0.0
3686,TSLA,2019-10-05,U S  agency reviews whether 2 000 Teslas should have been recalled,Reuters,0.0,1.0,0.0,0.0
3687,TSLA,2019-10-05,Elon Musk unveils new Mars rocket prototype  expects missions in months,Reuters,0.0,1.0,0.0,0.0
3688,TSLA,2019-10-05,U S  agency reviews whether 2 000 Teslas should have been recalled,Reuters,0.0,1.0,0.0,0.0
3689,TSLA,2019-10-05,Tesla automated parking problems seen liability of app  driver  for now,Reuters,0.333,0.667,0.0,-0.5423
3690,TSLA,2019-10-07,Harley struggles to fire up new generation of riders with electric bike debut,Reuters,0.308,0.692,0.0,-0.5994
3691,TSLA,2019-10-07,Volkswagen Posts Weak September US Car Sales  Bets Big On EVs,Zacks Investment Research,0.225,0.775,0.0,-0.4404
3692,TSLA,2019-10-07,Axonics  AXNX  Upbeat On Results Of Its ARTISAN SNM Study,Zacks Investment Research,0.0,1.0,0.0,0.0
3693,TSLA,2019-10-08,Millions of Californians May Go Dark in Biggest Fire Shutoff Yet,Bloomberg,0.194,0.806,0.0,-0.34
3694,TSLA,2019-10-09,Tesla Rushes to Keep California Blackout From Killing Batteries,Bloomberg,0.355,0.645,0.0,-0.6597
3695,TSLA,2019-10-09,Consumer Reports calls Tesla automated parking  glitchy ,Reuters,0.0,1.0,0.0,0.0
3696,TSLA,2019-10-10,Worlds May Collide As A Downtrend And Resistance Met Mr  Market,Michael Kramer,0.126,0.874,0.0,-0.0772
3697,TSLA,2019-10-10,Tesla  TSLA  Witnesses Record Model 3 Delivery In The UK,Zacks Investment Research,0.0,1.0,0.0,0.0
3698,TSLA,2019-10-10,Britain s James Dyson scraps electric car project,Reuters,0.0,1.0,0.0,0.0
3699,TSLA,2019-10-11,Toyota unveils revamped hydrogen sedan to take on Tesla,Reuters,0.0,1.0,0.0,0.0
3700,TSLA,2019-10-11,Tesla s  TSLA  Rally Could Be An Opportunity ,Zacks Investment Research,0.0,0.682,0.318,0.4215
3701,TSLA,2019-10-14,Faraday Future founder files for bankruptcy to repay personal debts,Reuters,0.0,1.0,0.0,0.0
3702,TSLA,2019-10-15,Tesla to start Powerwall home battery installations in Japan,Reuters,0.0,1.0,0.0,0.0
3703,TSLA,2019-10-15,Electric bike sharing startup Wheels raises  50 million in latest funding round,Reuters,0.0,0.797,0.203,0.4215
3704,TSLA,2019-10-15,Tesla  TSLA  Expected To Beat Earnings Estimates  Can The Stock Move Higher ,Zacks Investment Research,0.0,1.0,0.0,0.0
3705,TSLA,2019-10-15,The Gap In S P 500 Is Still Waiting To Be Filled,Michael Kramer,0.0,1.0,0.0,0.0
3706,TSLA,2019-10-16,Asbury Automotive  ABG  To Post Q3 Earnings  What s In Store ,Zacks Investment Research,0.0,1.0,0.0,0.0
3707,TSLA,2019-10-16,Auto Stock Roundup  Ford Q3 China Sales Dip  Tesla Q3 UK Sales Hit A Record   More,Zacks Investment Research,0.0,1.0,0.0,0.0
3708,TSLA,2019-10-16,Harley Davidson  HOG  To Report Q3 Earnings  What s Up ,Zacks Investment Research,0.0,1.0,0.0,0.0
3709,TSLA,2019-10-17,Tesla Gets Clearance To Begin Production In China Gigafactory,Zacks Investment Research,0.0,1.0,0.0,0.0
3710,TSLA,2019-10-17,Tesla gets approval to start manufacturing in China,Reuters,0.0,0.693,0.307,0.4767
3711,TSLA,2019-10-17,Stocks   Wall Street Gains on Brexit Deal  Upbeat Earnings ,Investing.com,0.0,0.769,0.231,0.34
3712,TSLA,2019-10-18,Is Ford s Charging Network A Headache For Tesla ,Zacks Investment Research,0.0,1.0,0.0,0.0
3713,TSLA,2019-10-18,Tesla s Nuerburgring run revs up debate over speed records,Reuters,0.0,1.0,0.0,0.0
3714,TSLA,2019-10-19,Exclusive  Electric Hummer could be part of GM s move into EV trucks  SUVs   sources,Reuters,0.0,0.897,0.103,0.128
3715,TSLA,2019-10-20,Owens   Minor  Acuity Brands  Tesla  Ford And General Motors Highlighted As Zacks Bull And Bear Of The Day,Zacks Investment Research,0.0,1.0,0.0,0.0
3716,TSLA,2019-10-21,Rio Tinto studying ways to produce lithium from waste rock at California mine,Reuters,0.189,0.811,0.0,-0.4215
3717,TSLA,2019-10-22,Late Selloff Pulls Stocks Lower ,Zacks Investment Research,0.355,0.645,0.0,-0.296
3718,TSLA,2019-10-22,Why Earnings Season Could Be Great For Tesla  TSLA ,Zacks Investment Research,0.0,0.661,0.339,0.6249
3719,TSLA,2019-10-22,Stocks Will Continue To Push The Envelope On October 22,Michael Kramer,0.0,1.0,0.0,0.0
3720,TSLA,2019-10-22,Tesla  TSLA   Investors And Traders Gear Up For Another Earnings,Zacks Investment Research,0.0,1.0,0.0,0.0
3721,TSLA,2019-10-22,Day Ahead   Top 3 Things to Watch,Investing.com,0.0,0.735,0.265,0.2023
3722,TSLA,2019-10-22,To go big on EVs  Japanese car makers think super small,Reuters,0.0,0.719,0.281,0.5994
3723,TSLA,2019-10-23,Tesla shares soar 21  as surprise profit answers skeptics,Reuters,0.103,0.368,0.529,0.7003
3724,TSLA,2019-10-23,China factory production key as Tesla reports third quarter results,Reuters,0.0,1.0,0.0,0.0
3725,TSLA,2019-10-23,NewsBreak  Tesla Reports Big Surprise Profit  Shares Jump,Investing.com,0.0,0.41,0.59,0.7351
3726,TSLA,2019-10-23,Tesla Surges On Return To Profitability  ETFs To Ride,Zacks Investment Research,0.0,0.792,0.208,0.2732
3727,TSLA,2019-10-23,Toyota s luxury Lexus brand plans battery EV launch in 2020,Reuters,0.0,1.0,0.0,0.0
3728,TSLA,2019-10-23,Tesla  TSLA  Beats On Q3 Earnings  Misses Revenue Estimates,Zacks Investment Research,0.192,0.808,0.0,-0.2263
3729,TSLA,2019-10-23,Tesla 3Q Preview  Earnings Could Show First Quarterly Sales Decline In 7 Years,Haris Anwar/Investing.com,0.0,1.0,0.0,0.0
3730,TSLA,2019-10-23,Tesla  TSLA  Q3 Earnings Surpass Estimates,Zacks Investment Research,0.0,1.0,0.0,0.0
3731,TSLA,2019-10-23,UK Agrees On BoJo s Deal  But Refuses To Hurry Up  Snap  Tesla  Microsoft In Focus,London Capital Group,0.0,0.909,0.091,0.1027
3732,TSLA,2019-10-24,S P 500 ETFs   Stocks To Buy On A Likely Great Rotation ,Zacks Investment Research,0.0,0.661,0.339,0.6249
3733,TSLA,2019-10-24,Here s What Wall Street Is Saying About Tesla s Surprise Profit,Bloomberg,0.0,0.615,0.385,0.6124
3734,TSLA,2019-10-24,Stock Market News For Oct 25  2019,Zacks Investment Research,0.0,1.0,0.0,0.0
3735,TSLA,2019-10-24,Chart Of The Day  Tesla Profit Surprise Tempts Traders To Expect More To Come,Pinchas Cohen/Investing.com,0.0,0.706,0.294,0.6124
3736,TSLA,2019-10-24,This Chart Illustrates Tesla s 2019 Rebound  Now Shares Are Popping,Thinknum,0.0,0.804,0.196,0.296
3737,TSLA,2019-10-24,The Zacks Analyst Blog Highlights  Tesla  Microsoft  Macy s  Dominion Energy And Ventas,Zacks Investment Research,0.0,0.84,0.16,0.2732
3738,TSLA,2019-10-24,Virgin Galactic  What You Need To Know About Richard Branson s Spaceship Venture,Zacks Investment Research,0.0,1.0,0.0,0.0
3739,TSLA,2019-10-24,Stocks   Twitter  American Airlines Fall Premarket  Tesla Skyrockets,Investing.com,0.0,1.0,0.0,0.0
3740,TSLA,2019-10-24,Challenged by electric cars  Brembo aims to put the brakes on noise,Reuters,0.113,0.887,0.0,-0.1027
3741,TSLA,2019-10-24,Tesla s difficult path to profit in six charts,Reuters,0.219,0.526,0.254,0.1027
3742,TSLA,2019-10-24,Tesla Packs Profit Report With Positivity as Musk Breaks Mold,Bloomberg,0.0,0.563,0.437,0.7351
3743,TSLA,2019-10-24,Gone In 60 Seconds,Jeffrey Halley,0.0,1.0,0.0,0.0
3744,TSLA,2019-10-25,Toyota s not alone in the slow lane to self driving cars,Reuters,0.0,0.852,0.148,0.1877
3745,TSLA,2019-10-25,China Climbs Further In World Bank  Doing Business  Index,Danske Markets,0.0,1.0,0.0,0.0
3746,TSLA,2019-10-25,Mixed Sentiment  Pound Down  FTSE Up  Barclays Reports After RBS  Miss,London Capital Group,0.138,0.862,0.0,-0.1531
3747,TSLA,2019-10-25,Tesla starts selling China made Model 3 with autopilot function,Reuters,0.0,1.0,0.0,0.0
3748,TSLA,2019-10-27, Joker  Reclaims No  1 Spot on Box Office Charts,Reuters,0.227,0.619,0.155,-0.1779
3749,TSLA,2019-10-27,Gold Remains Meek  Silver Wins The Week,Mark Mead Baillie,0.0,0.619,0.381,0.5719
3750,TSLA,2019-10-28,Tesla  TSLA  In Focus  Stock Moves 9 5  Higher,Zacks Investment Research,0.0,1.0,0.0,0.0
3751,TSLA,2019-10-28,Nominal New Highs Reached  Traders Should Still Be Cautious,Chris Vermeulen,0.143,0.714,0.143,0.0
3752,TSLA,2019-10-28,The Zacks Analyst Blog Highlights  Tesla  General Motors  Polaris Industries  Douglas Dynamics And Standard Motor Products,Zacks Investment Research,0.0,0.877,0.123,0.2732
3753,TSLA,2019-10-28,Tesla  TSLA  Rally Is More Than A Short Sqeeze,Zacks Investment Research,0.0,1.0,0.0,0.0
3754,TSLA,2019-10-28,North American Segment Drives General Motors  GM  Q3 Earnings,Zacks Investment Research,0.0,1.0,0.0,0.0
3755,TSLA,2019-10-28,Top Analyst Reports For Procter   Gamble  Intel   Adobe,Zacks Investment Research,0.0,0.795,0.205,0.2023
3756,TSLA,2019-10-28,Top Stock Picks For Week Of October 28  2019,Zacks Investment Research,0.0,0.816,0.184,0.2023
3757,TSLA,2019-10-28,Waymo tests  rider only  service and looks beyond robo taxis,Reuters,0.0,1.0,0.0,0.0
3758,TSLA,2019-10-28,What Was Behind Tesla s Blowout Quarter ,Zacks Investment Research,0.0,1.0,0.0,0.0
3759,TSLA,2019-10-29,Time For Undervalued Sector ETFs As Stocks Hit All Time High ,Zacks Investment Research,0.0,1.0,0.0,0.0
3760,TSLA,2019-10-29,Fiat Chrysler  FCAU  Surges  Stock Moves 7 6  Higher,Zacks Investment Research,0.0,1.0,0.0,0.0
3761,TSLA,2019-10-29,Pedestrian detection systems produce mixed results in safety study,Reuters,0.0,0.741,0.259,0.4215
3762,TSLA,2019-10-29,Buffett backed BYD warns on 2019 profit as Chinese market contracts,Reuters,0.104,0.597,0.299,0.3818
3763,TSLA,2019-10-29,Will Solar Glass Roof Draw In Cash For Tesla ,Zacks Investment Research,0.0,1.0,0.0,0.0
3764,TSLA,2019-10-29,Tesla filing shows U S  sales tumbled 39  in third quarter,Reuters,0.0,1.0,0.0,0.0
3765,TSLA,2019-10-29,Fiat Chrysler  Peugeot owner PSA in talks to combine  source,Reuters,0.0,1.0,0.0,0.0
3766,TSLA,2019-10-29,Tesla  Inc   TSLA  Shares March Higher  Can It Continue  ,Zacks Investment Research,0.0,0.784,0.216,0.296
3767,TSLA,2019-10-30,Tesla Due For Dip That May Be Buying Opportunity,Steve Miller,0.0,0.741,0.259,0.4215
3768,TSLA,2019-10-30,Yugoslavia s brutalist relics fascinate the Instagram generation,Reuters,0.0,0.638,0.362,0.5267
3769,TSLA,2019-10-30,The Zacks Analyst Blog Highlights  Tesla  SunPower  Sunnova Energy And ReneSola,Zacks Investment Research,0.0,0.826,0.174,0.2732
3770,TSLA,2019-10-30,Carmakers and repair shops clash as automation upends aftermarket,Reuters,0.0,1.0,0.0,0.0
3771,TSLA,2019-10-31,Tesla s Shock And Awe,David I. Kranzler,0.464,0.536,0.0,-0.3818
3772,TSLA,2019-10-31,Electric vehicle maker Fisker to start production of luxury SUV in 2021,Reuters,0.0,1.0,0.0,0.0
3773,TSLA,2019-10-31,LKQ Corp  LKQ  Beats On Q3 Earnings  Boosts Buyback Program,Zacks Investment Research,0.0,0.796,0.204,0.3182
3774,TSLA,2019-11-01,Musk to go off Twitter     again,Reuters,0.0,1.0,0.0,0.0
3775,TSLA,2019-11-05,Tesla has 42 000 employees globally  3 200 in China  chairwoman says,Reuters,0.0,1.0,0.0,0.0
3776,TSLA,2019-11-05,SpaceX brings Musk back on Twitter  days after quitting,Reuters,0.0,1.0,0.0,0.0
3777,TSLA,2019-11-05,Tesla settles with Walmart over solar panel installations  fires,Reuters,0.0,1.0,0.0,0.0
3778,TSLA,2019-11-06,Buy Cronos  CRON  Stock Ahead Of Earnings As Bet On Marijuana Comeback ,Zacks Investment Research,0.0,1.0,0.0,0.0
3779,TSLA,2019-11-06,Tesla to unveil electric pickup  cybertruck  on November 21  Musk,Reuters,0.0,1.0,0.0,0.0
3780,TSLA,2019-11-06,Tesla plans after sales network expansion in China as Shanghai factory spins up,Reuters,0.0,1.0,0.0,0.0
3781,TSLA,2019-11-06,NewsBreak  Tesla Set to Unveil Its  Cybertruck ,Investing.com,0.0,1.0,0.0,0.0
3782,TSLA,2019-11-07,Moving Average Crossover Alert  Tesla,Zacks Investment Research,0.0,0.645,0.355,0.296
3783,TSLA,2019-11-07,GM Sells Shuttered Ohio Assembly Plant to Electric Vehicle Startup,Bloomberg,0.0,1.0,0.0,0.0
3784,TSLA,2019-11-07,Volkswagen s Shanghai EV plant with SAIC has started trial production  VW CEO,Reuters,0.0,1.0,0.0,0.0
3785,TSLA,2019-11-07,GM sells shuttered Ohio plant to EV truck start up,Reuters,0.0,1.0,0.0,0.0
3786,TSLA,2019-11-08,Tesla s Musk  Greenlight s Einhorn taunt each other on Twitter,Reuters,0.0,1.0,0.0,0.0
3787,TSLA,2019-11-08,The 4th Revolution  Two and a Half Centuries Of Innovation,Zacks Investment Research,0.0,0.755,0.245,0.3818
3788,TSLA,2019-11-08,Siemens CEO deplores admiration for  pot smoker  after his deputy praised Tesla,Reuters,0.0,0.599,0.401,0.7717
3789,TSLA,2019-11-09,Siemens CEO deplores admiration for  pot smoker  after deputy praised Elon Musk,Reuters,0.0,0.599,0.401,0.7717
3790,TSLA,2019-11-10,NVIDIA  NVDA  To Post Q3 Earnings  What s In The Offing ,Zacks Investment Research,0.0,1.0,0.0,0.0
3791,TSLA,2019-11-12,Tesla Plans to Build Next Factory Near Berlin  CEO Musk Says,Bloomberg,0.0,1.0,0.0,0.0
3792,TSLA,2019-11-12,U S  auto showrooms need more electric cars  environmental group says,Reuters,0.0,1.0,0.0,0.0
3793,TSLA,2019-11-12,Alibaba backed EV startup XPeng raises nearly  400 million for growth  sources,Reuters,0.0,0.73,0.27,0.4019
3794,TSLA,2019-11-12,Stocks   U S  Futures Edge Higher as Trump Trade Speech Awaited ,Investing.com,0.121,0.879,0.0,-0.0258
3795,TSLA,2019-11-12,Nasdaq Could Pop Higher Today,Michael Kramer,0.0,1.0,0.0,0.0
3796,TSLA,2019-11-13,Tesla Picks Germany for European Gigafactory,Bloomberg,0.0,1.0,0.0,0.0
3797,TSLA,2019-11-13,Tesla s  Made in Germany   Musk sets up shop in Berlin,Reuters,0.0,1.0,0.0,0.0
3798,TSLA,2019-11-13,Stocks   Wall Street Falls Ahead of Powell Testimony ,Investing.com,0.0,1.0,0.0,0.0
3799,TSLA,2019-11-13,Stocks   Canada Goose  Tesla Rise Premarket  Amazon  Smile Direct Club Fall,Investing.com,0.0,0.682,0.318,0.4939
3800,TSLA,2019-11-13,Tesla  TSLA  To Open First European Gigafactory In Berlin,Zacks Investment Research,0.0,1.0,0.0,0.0
3801,TSLA,2019-11-13,Electric Cars and Floods Stall Johnson s U K  Election Drive,Bloomberg,0.205,0.795,0.0,-0.2023
3802,TSLA,2019-11-14,German automation talent powers Musk s battery move to Europe,Reuters,0.0,0.741,0.259,0.4215
3803,TSLA,2019-11-14,Playing Offense When Volatilities Are Low,Zacks Investment Research,0.461,0.337,0.202,-0.3182
3804,TSLA,2019-11-14,Tesla sedans regain recommended status in Consumer Reports survey,Reuters,0.0,0.816,0.184,0.2023
3805,TSLA,2019-11-14,StockBeat  Daimler to Slash Jobs  Cap Investment in Painful EV Shift,Investing.com,0.357,0.643,0.0,-0.6124
3806,TSLA,2019-11-14,Ford uses Mustang name  hoping new electric SUV will zap Tesla,Reuters,0.0,0.781,0.219,0.4215
3807,TSLA,2019-11-15,Watch for Sparks as Jet Engines Hit Their Limits,Bloomberg,0.0,1.0,0.0,0.0
3808,TSLA,2019-11-18,Tesla Set to Bulk Up the World s Largest Lithium Ion Battery,Bloomberg,0.0,1.0,0.0,0.0
3809,TSLA,2019-11-18,NVIDIA   Microsoft Intend To Democratize Use Of Supercomputer,Zacks Investment Research,0.0,1.0,0.0,0.0
3810,TSLA,2019-11-18,What You Need To Know About Ford s All Electric Mustang Mach E,Zacks Investment Research,0.0,1.0,0.0,0.0
3811,TSLA,2019-11-18,Ford bets on an electric Mustang to charge its turnaround,Reuters,0.0,1.0,0.0,0.0
3812,TSLA,2019-11-19,Didi Chuxing to trial Japan premium service with Tesla  Mercedes cars,Reuters,0.0,1.0,0.0,0.0
3813,TSLA,2019-11-19,Why 2020 Is 1996 All Over Again  And 3 Dividend Payers With 27   Upside ,Brett Owens,0.0,1.0,0.0,0.0
3814,TSLA,2019-11-19,Stocks   Home Depot  Kohl s Tumble Premarket  Boeing Rises,Investing.com,0.0,1.0,0.0,0.0
3815,TSLA,2019-11-20,India Plans Incentives to Bring In Foreign Manufacturers From Tesla to Glaxo,Bloomberg,0.0,0.827,0.173,0.3182
3816,TSLA,2019-11-20,Daimler s electric Mercedes Benz SUV to make U S  debut at  67 900,Reuters,0.0,1.0,0.0,0.0
3817,TSLA,2019-11-20,Tesla needs safeguards to prevent drivers from sleeping on  Autopilot   U S  senator,Reuters,0.0,0.72,0.28,0.3612
3818,TSLA,2019-11-21,Why Is Tesla  TSLA  Up 18 4  Since Last Earnings Report ,Zacks Investment Research,0.0,1.0,0.0,0.0
3819,TSLA,2019-11-21,Panasonic has no plans for new Tesla battery plant in China  CEO,Reuters,0.167,0.833,0.0,-0.296
3820,TSLA,2019-11-21,GM s electric pickup to hit dealer showrooms in fall 2021  CEO,Reuters,0.0,1.0,0.0,0.0
