,id,ticker,title,category,content,date,provider,url,article_id
6316,227831,CHN,Fresh trade talks for U S   China ,news,Chinese and U S  officials have raised the prospect of resuming trade talks after the Trump administration announced a new round of potential tariffs  When we have a trade problem  we should talk about it   China s Vice Minister of Commerce Wang Shouwen told Bloomberg  while the White House said it  remains open to further discussions  A third round of formal negotiations ended with scant signs of agreement in early June Shanghai  2   Shenzhen  2 8   ChinNext  3 3 Previously  Yuan weakens by most in 18 months  Jul  12 2018 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-07-12,Seeking Alpha,https://www.investing.com/news/stock-market-news/fresh-trade-talks-for-us-china-1526727,1526727
6317,227832,CHN,Chinese forex reserves post surprise gain,news,China s foreign exchange reserves unexpectedly rose in June  bolstered by an increase in the value of its U S  Treasury holdings  despite concerns of a full blown trade war between Beijing and Washington The small increase in reserves  which climbed  1 51B to  3 112T  was due to asset price changes  according to the State Administration of Foreign Exchange ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-07-09,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinese-forex-reserves-post-surprise-gain-1521595,1521595
6318,227833,CHN,Shots fired in U S  China trade war,news,Accusing the U S  of  launching the largest trade war in economic history to date   China has implemented retaliatory tariffs on 545 items worth  34B in response to the comparable U S  duties that were enacted at midnight Another  16B in tariffs are expected to go into effect in two weeks and President Trump has warned of additional levies on  500B in Chinese goods U S  stock index futures and Chinese markets seem largely unaffected by the widely anticipated trade developments  U S  futures  0 2   Shanghai  0 8  ETFs  SPY  QQQ  DIA  SH  SSO  VOO  SDS  IVV  SPXU  TQQQ  UPRO  PSQ  SPXL  RSP  SPXS  SQQQ  QID  DOG  QLD  DXD  UDOW  SDOW  VFINX  EPS  DDM  QQEW  QQQE  SPLX  SFLA  QQXT  SPUU  SPXE  UDPIX  OTPIX  RYARX  SPXN  SPDN  SPXT  SPXV  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-07-06,Seeking Alpha,https://www.investing.com/news/stock-market-news/shots-fired-in-uschina-trade-war-1519692,1519692
6319,227834,CHN,China s trade surplus with U S  hits record,news,China s trade surplus with the U S  swelled to a record in June  a result that could further inflame trade tensions with Washington Exports to the world s largest economy rose 5 7   while imports from the U S  rose 4   resulting in a trade surplus of  28 97B Separately  an explosion at a chemical plant in China overnight killed 19 people and injured 12  marking the latest deadly industrial incident in the country ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-07-13,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinas-trade-surplus-with-us-hits-record-1528476,1528476
6320,227835,CHN,Soft China data amid trade war fears,news,Chinese shares started the week on the back foot following softer economic data and more fears of scuffles with trading partners While the GDP figure was in line with market expectations  the 6 7  growth rate in Q2 cooled from the 6 8  expansion registered in each of the previous three quarters China also said it wants to seek more balanced trade with the EU as Premier Li Keqiang met Donald Tusk and Jean Claude Juncker in Beijing Shanghai  0 9  to 2 807 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-07-16,Seeking Alpha,https://www.investing.com/news/stock-market-news/soft-china-data-amid-trade-war-fears-1530497,1530497
6321,227836,CHN,U S  files trading complaints at WTO,news,The U S  has filed separate claims with the World Trade Organization against China  the EU  Canada  Mexico and Turkey after the countries lodged complaints over the Trump administration s steel and aluminum tariffs President Trump has repeatedly raised the prospects of withdrawing from the WTO  although this month he said that no withdrawal was planned for now Amid the trade tensions  Chinese mainland stocks are down almost 30  since their peak in January Shanghai  0 6  to 2 799 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-07-17,Seeking Alpha,https://www.investing.com/news/stock-market-news/us-files-trading-complaints-at-wto-1532383,1532383
6322,227837,CHN,Mnuchin  Don t  minimize  chance of tariffs,news,Treasury Secretary Steven Mnuchin said he  wouldn t minimize  the possibility that the U S  will impose tariffs on all  500B worth of goods that the U S  imports from China  amplifying a previous threat made by President Trump He also discussed trade tensions with the EU   If Europe believes in free trade  we re ready to sign a free trade agreement   adding that any deal would have to eliminate tariffs  along with other barriers and subsidies Previously  Trump  ready  to tariff all Chinese goods  Jul  20 2018 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHN  EWG  EWP  EWI  DAX  EPOL  EWD  GF  EWQ   PLND  EIRL  DXGE  IRL  DBGR  GREK  EWO   HEWG  PGAL  EWN  EWK  EDEN  EWGS  EFNL   FGM  QDEU  QESP  HEWI  HEWP  DBSP  DBITNow read ,2018-07-21,Seeking Alpha,https://www.investing.com/news/stock-market-news/mnuchin-dont-minimize-chance-of-tariffs-1539773,1539773
6323,227838,CHN,China floats free trade with U K ,news,China has offered Britain talks on a post Brexit free trade deal as it remains mired in an increasingly bitter trade war with Washington The overture came as British Foreign Secretary Jeremy Hunt met China s State Councillor Wang Yi in Beijing  marking his first major overseas trip since he replaced Boris Johnson earlier this month The two sides already signed  9bn worth of trade deals earlier this year aimed at opening up China to U K  goods and services ETFs  FXI  KWEB  ASHR  YINN  CAF  FXB  EWH  CQQQ  EWU  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  GBB  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  DBUK  FCHI  OBOR  ASHX  CNYA  FKU  FHK  HAHA  EWUS  XINA  DXPS  CNHX  KGRN  HEWU  QGBR  DGBP  FLCH  FLGB  FLHK  UGBP  WCHNNow read ,2018-07-30,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-floats-free-trade-with-uk-1550698,1550698
6325,227840,CHN,China  U S  to resume trade talks this month,news,China is sending a delegation to the U S  to resume trade talks later in August  a renewal of discussions that broke down a couple of months ago  according to media reports  Vice Commerce Minister Wang Shouwen will meet with U S  Treasury s David Malpass to discuss  economic and trade issues  between the two countries  That comes after billions of dollars in tariffs between the two  and with talk from President Trump of imposing tariffs on every Chinese import  Asian markets pared some steep early losses following the news  Shanghai is down 0 87  after opening more than 1  down  Hang Seng is down 0 6   the Nikkei is down 0 2   Meanwhile  offshore yuan gained against the dollar for the first time in a week ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  DSUM  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  CBON  EWHS  JFC  KCNY  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHN Now read ,2018-08-16,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-us-to-resume-trade-talks-this-month-1576325,1576325
6326,227841,CHN,Hearings and talks on Chinese trade,news,Six days of public hearings on proposed U S  duties on Chinese imports of up to 25  will begin today in Washington  USTR s proposed tariffs on an additional  200B dramatically expands the harm to American consumers  workers  businesses  and the economy   the U S  Chamber of Commerce said in written testimony for the hearing Mid level Trump administration officials and their Chinese counterparts are also expected to meet later this week in Washington to discuss their escalating trade war Shanghai  1 1  to 2 698 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-08-20,Seeking Alpha,https://www.investing.com/news/stock-market-news/hearings-and-talks-on-chinese-trade-1579748,1579748
6327,227842,CHN,U S   China resume trade talks ahead of tariffs,news,U S  and Chinese mid level officials are set to resume contentious trade talks today  hoping to set a framework for further negotiations as each country prepares to hit the other with a new round of tariffs on Thursday The two days of meetings are the first formal U S  China trade discussions since U S  Commerce Secretary Wilbur Ross met Chinese economic adviser Liu He in Beijing in June ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-08-22,Seeking Alpha,https://www.investing.com/news/stock-market-news/us-china-resume-trade-talks-ahead-of-tariffs-1582658,1582658
6328,227843,CHN,Trump dents hopes for China trade deal,news,Speaking to reporters after the new Mexico accord  President Trump said he s rejecting overtures from China to negotiate as he tries to achieve a less  one sided  trade policy  They want to talk    but it s just not the right time to talk right now  to be honest  It comes after Chinese officials reportedly raised the prospect of suspending talks last week until after U S  congressional elections in November ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-08-28,Seeking Alpha,https://www.investing.com/news/stock-market-news/trump-dents-hopes-for-china-trade-deal-1589062,1589062
6329,227844,CHN,Trump readies new tariffs on Chinese imports,news,The Trump administration plans to announce within days new tariffs on as much as  200B in Chinese goods  further pressuring Beijing before high level  U S  China talks later this month  WSJ reports The duties will be set at 10   below the 25  level announced in early August  to diminish the impact on U S  consumers ahead of the holiday shopping season and before midterm elections ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-09-16,Seeking Alpha,https://www.investing.com/news/stock-market-news/trump-readies-new-tariffs-on-chinese-imports-1611927,1611927
6334,227849,CHN,Trade fight between U S  and China escalates,news,U S  stock futures tilt slightly lower after The Trump Administration officially announces tariffs on  50B worth of imports from China  The first batch of  34B in tariffs will take effect July 6  while the remaining  16B is under review  China is expected to retaliate with its own new set of tariffs   The United States can no longer tolerate losing our technology and intellectual property through unfair economic practices   Trump says on the trade action Most retail organizations oppose the escalating tariff battle between the U S  and China   Imposing tariffs places the cost of China s unfair trade practices squarely on the shoulders of American consumers  manufacturers  farmers  and ranchers  This is not the right approach   says U S  Chamber of Commerce President Thomas Donohue  S P 500 Index futures  0 51   Dow futures  0 77   Nasdaq futures  0 48  Many industries due to be hit be tariffs have already factored in the headwind  while analysts try to size up if there will be a lasting impact all the way down to the consumer level  Three companies that account for  20  of the retail sector   Amazon  NASDAQ AMZN    Target   NYSE TGT  and Walmart  NYSE WMT    are down about 0 50  in premarket action  Full statement from the Office of the U S  Trade Representative ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH Now read ,2018-06-15,Seeking Alpha,https://www.investing.com/news/stock-market-news/trade-fight-between-us-and-china-escalates-1494798,1494798
6347,227862,CHN,China vows fast response to U S  tariffs,news,China has vowed to  quickly react and take necessary steps  if the U S   harms its interests   hours before President Trump is likely due to unveil revisions to a tariff list targeting  50B worth of Chinese goods Several rounds of negotiations failed to resolve U S  complaints over China s industrial policy  market access and a  375B trade gap Washington has also planned a second list of tariffs on  100B in Chinese goods  in expectation that Beijing will retaliate against its initial round Shanghai  0 7  to 3 022 Previously  WSJ  Trump approves  50B in tariffs on Chinese imports  Jun  14 2018 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-06-15,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-vows-fast-response-to-us-tariffs-1494405,1494405
6349,227864,CHN,New face of People s Bank of China,news,China has elevated a key confidante of President Xi as part of a broad reshuffle of government positions that now mostly consist of his Communist Party allies Yi Gang  a vice governor of the PBOC  has been nominated to replace Zhou Xiaochuan  who has run China s central bank for more than 15 years He has pledged to follow  prudent  monetary policy  promote reform and maintain financial stability ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-03-19,Seeking Alpha,https://www.investing.com/news/stock-market-news/new-face-of-peoples-bank-of-china-1347387,1347387
6350,227865,CHN,WaPo  Trump prepared to hit China with  60B in annual tariffs,news,Pres  Trump is set to unveil a package of  60B in annual tariffs against China by this Friday  the Washington Post reports  citing four unnamed senior administration officials  The tariffs could be applied to more than 100 products  which Trump believes were developed by using trade secrets the Chinese stole from U S  companies or forced them to hand over in exchange for market access  according to the report  Trump reportedly was presented with a  30B tariff package that would apply to a range of  products but directed senior staff to roughly double the amount  Many economists cited in the report say it would be difficult for tariffs to target Chinese companies because products imported from China are made by multinational companies with inputs from countries throughout Asia ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHN Now read ,2018-03-19,Seeking Alpha,https://www.investing.com/news/stock-market-news/wapo-trump-prepared-to-hit-china-with-60b-in-annual-tariffs-1349301,1349301
6351,227866,CHN,WSJ  China plans tariffs on U S  agriculture exports in response to U S ,news,China is preparing to respond to anticipated U S  tariffs with tit for tat tariffs aimed at areas comprising Pres  Trump s support base  including levies targeting U S  agricultural exports from Farm Belt states  WSJ reports  China likely will target U S  exports of soybeans  sorghum and live hogs  although the plans could change based on moves by the Trump administration  which plans to announce as much as  60B in annual tariffs against China on Friday  China s Global Times tabloid may have flagged the government s next move  publishing an editorial that says U S  subsidies for its soybean farmers have resulted in an unfair competitive advantage in selling to China and advocating strong restrictive measures to prevent dumping  Potentially related stocks include DE  AGCO  CNHI  LNN  TWI  TTC  ADM  MON  DWDP  NTR  MOS  CF  IPIETFs  FXI  YINN  YANG  MCHI  GXC  FXP  PGJ  CN  TDF  CHN  CXSE  XPP  FCA  YAO  YXI  GCH  JFC  KGRN  FLCH  WCHNEarlier  Tariff retaliation more worrisome than tariffs themselves  Deere CEO says  Mar  20  Now read ,2018-03-21,Seeking Alpha,https://www.investing.com/news/stock-market-news/wsj-china-plans-tariffs-on-us-agriculture-exports-in-response-to-us-1352414,1352414
6352,227867,CHN,Trump administration announces further tariffs on  50 billion in China imports,news,Trade tensions between the U S  and China are escalating further as the Trump administration imposes another  50 billion worth of tariffs on China imports The tariffs will impact 1300 Chinese products  including medical devices  batteries and machine tools  as well as some consumer products like televisions The move comes as a response to China s retaliatory tariffs on  3 billion worth of U S  imports to its country  which itself was a response to the White House s opening salvo of tariffs on Chinese aluminum and steel ETFs  FXI  YINN  YANG  MCHI  GXC  FXP  PGJ  CN  TDF  CHN  CXSE  XPP  FCA  YAO  YXI  GCH  JFC  KGRN  FLCH  WCHNNow read ,2018-04-04,Seeking Alpha,https://www.investing.com/news/stock-market-news/trump-administration-announces-further-tariffs-on-50-billion-in-china-imports-1376919,1376919
6353,227868,CHN,Massive revamp of Chinese regulators,news,China has unveiled plans for overhauling government bureaucracy  combining some financial  competition and business regulators  as part of President Xi s efforts to strengthen Communist Party control over levers of power Since the beginning of last year  Beijing has cracked down on leverage and risky market practices  with China s various regulators releasing many new rules in attempt to rein in risks ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-03-13,Seeking Alpha,https://www.investing.com/news/stock-market-news/massive-revamp-of-chinese-regulators-1338212,1338212
6356,227871,CHN,U S  China trade developments in focus,news,China has offered to purchase nearly  70B of U S  farm  manufacturing and energy products if the Trump administration abandons it threat for  50B in duties on China made products The White House  which is looking to reduce its trade deficit with China by  200B  has said it plans to move ahead with the tariffs shortly after June 15  as a way to pressure Beijing to make more sweeping changes in its economy ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-06-06,Seeking Alpha,https://www.investing.com/news/stock-market-news/uschina-trade-developments-in-focus-1481961,1481961
6357,227872,CHN,China s forex reserves edge lower,news,China s foreign exchange reserves fell  14 23B to  3 111T in May  compared with a drop of  17 97B in April  as the dollar rebounded strongly and regulators took small steps to increase cross border use of the yuan Capital flight was seen as a major risk for China at the start of 2017  but a combination of tighter capital controls and a faltering greenback helped the local currency stage a strong turnaround ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-06-07,Seeking Alpha,https://www.investing.com/news/stock-market-news/chinas-forex-reserves-edge-lower-1483826,1483826
6358,227873,CHN,U S  China trade deficit in focus,news,China s trade surplus with the U S  jumped in May  rising 11 7  to  24 6B  worsening the imbalance at the center of tensions between the world s largest economies It also means for the first five months of the year  China s surplus with the U S  crossed the  100B mark The figures may reinforce Washington s determination to move forward with new tariffs against Chinese imports as early as next week ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-06-08,Seeking Alpha,https://www.investing.com/news/stock-market-news/uschina-trade-deficit-in-focus-1485537,1485537
6359,227874,CHN,China roundup  Data  rates  tariffs,news,Slowdown in China  Industrial output cooled to 6 8  in May  while fixed asset investment and retail sales expanded 6 1  and 8 5   respectively   the slowest paces since 1996 and 2003 Amid uncertainty about the economic outlook  the PBOC left interest rates on hold overnight despite a policy rate increase from the Fed on Wednesday Washington is also expected to levy tariffs on tens of billions of dollars of Chinese goods as early as Friday Shanghai flat at 3 049 ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP OLD  PGJ  CN  KBA  TAO  CHIQ  HAO OLD  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-06-14,Seeking Alpha,https://www.investing.com/news/stock-market-news/china-roundup-data-rates-tariffs-1492462,1492462
6369,227884,CHN,Xi for life  China U S  trade talk,news,China s rubber stamp parliament has passed a series of constitutional amendments  including one that removes presidential term limits  allowing President Xi to remain in office indefinitely It comes after the U S  reportedly asked China to import more cars  aircraft  soybeans and natural gas as part of a plan to cut its bilateral trade deficit by  100B and avoid placing tariffs on Chinese imports ETFs  FXI  KWEB  ASHR  YINN  CAF  EWH  CQQQ  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  FCHI  OBOR  ASHX  CNYA  FHK  HAHA  XINA  CNHX  KGRN  FLCH  FLHK  WCHNNow read ,2018-03-12,Seeking Alpha,https://www.investing.com/news/stock-market-news/xi-for-life-chinaus-trade-talk-1336123,1336123
6371,227886,CHN,UK wants free trade deal with China,news,Britain is seeking a free trade agreement with China  Prime Minister Theresa May said on Wednesday as she flew to the country for talks with Chinese leaders  pledging to challenge Beijing to stick to international trade rules Country in transition  The deal comes as China s manufacturing sector grew at a slower pace than forecast in January  according to official PMI figures  while the services industry picked up at the start of 2018 ETFs  FXI  KWEB  ASHR  YINN  CAF  FXB  EWH  CQQQ  EWU  YANG  MCHI  GXC  CYB  FXP  PGJ  CN  KBA  TAO  CHIQ  HAO  CHIX  TDF  QQQC  CNY  PEK  CHN  CWEB  CXSE  CHAU  XPP  CNXT  GBB  ASHS  AFTY  CHAD  FCA  YAO  YXI  GCH  FXCH  ECNS  CHIM  CHII  CHIE  KFYP  EWHS  JFC  DBUK  FCHI  OBOR  ASHX  CNYA  FKU  FHK  HAHA  EWUS  XINA  DXPS  CNHX  KGRN  HEWU  QGBR  DGBP  FLCH  FLGB  FLHK  UGBP  WCHNNow read ,2018-01-31,Seeking Alpha,https://www.investing.com/news/stock-market-news/uk-wants-free-trade-deal-with-china-1174690,1174690
