date,msft,score
2018-10-07,0.5344,0.5344
2018-10-08,0.7604166666666667,0.7604166666666667
2018-10-09,0.8129166666666667,0.8129166666666667
2018-10-10,0.8195833333333333,0.8195833333333333
2018-10-11,0.80875,0.80875
2018-10-12,0.7358333333333333,0.7358333333333333
2018-10-13,0.585,0.585
2018-10-14,0.5044,0.5044
2018-10-15,0.6979166666666667,0.6979166666666667
2018-10-16,0.79625,0.79625
2018-10-17,0.71125,0.71125
2018-10-18,0.6970833333333333,0.6970833333333333
2018-10-19,0.6266666666666666,0.6266666666666666
2018-10-20,0.45416666666666666,0.45416666666666666
2018-10-21,0.5539999999999999,0.5539999999999999
2018-10-22,0.8004166666666667,0.8004166666666667
2018-10-23,0.8154166666666667,0.8154166666666667
2018-10-24,0.8283333333333333,0.8283333333333333
2018-10-25,0.8058333333333333,0.8058333333333333
2018-10-26,0.7416666666666667,0.7416666666666667
2018-10-27,0.53375,0.53375
2018-10-28,0.5924,0.5924
2018-10-29,0.8295833333333333,0.8295833333333333
2018-10-30,0.8995833333333333,0.8995833333333333
2018-10-31,0.8479166666666668,0.8479166666666668
2018-11-01,0.8679166666666667,0.8679166666666667
2018-11-02,0.8041666666666667,0.8041666666666667
2018-11-03,0.59625,0.59625
2018-11-04,0.6004,0.6004
2018-11-05,0.8616666666666667,0.8616666666666667
2018-11-06,0.8604166666666667,0.8604166666666667
2018-11-07,0.8633333333333333,0.8633333333333333
2018-11-08,0.8708333333333332,0.8708333333333332
2018-11-09,0.79625,0.79625
2018-11-10,0.61875,0.61875
2018-11-11,0.6043999999999999,0.6043999999999999
2018-11-12,0.8170833333333333,0.8170833333333333
2018-11-13,0.8754166666666667,0.8754166666666667
2018-11-14,0.8979166666666667,0.8979166666666667
2018-11-15,0.8933333333333333,0.8933333333333333
2018-11-16,0.8454166666666667,0.8454166666666667
2018-11-17,0.6658333333333333,0.6658333333333333
2018-11-18,0.6352,0.6352
2018-11-19,0.8908333333333333,0.8908333333333333
2018-11-20,0.8529166666666668,0.8529166666666668
2018-11-21,0.87125,0.87125
2018-11-22,0.83625,0.83625
2018-11-23,0.8533333333333333,0.8533333333333333
2018-11-24,0.6795833333333333,0.6795833333333333
2018-11-25,0.568,0.568
2018-11-26,0.7958333333333333,0.7958333333333333
2018-11-27,0.8154166666666667,0.8154166666666667
2018-11-28,0.7908333333333333,0.7908333333333333
2018-11-29,0.7816666666666667,0.7816666666666667
2018-11-30,0.7220833333333333,0.7220833333333333
2018-12-01,0.5420833333333334,0.5420833333333334
2018-12-02,0.608,0.608
2018-12-03,0.8491666666666667,0.8491666666666667
2018-12-04,0.8754166666666667,0.8754166666666667
2018-12-05,0.86,0.86
2018-12-06,0.835,0.835
2018-12-07,0.7845833333333333,0.7845833333333333
2018-12-08,0.5804166666666667,0.5804166666666667
2018-12-09,0.5988,0.5988
2018-12-10,0.8316666666666667,0.8316666666666667
2018-12-11,0.8408333333333333,0.8408333333333333
2018-12-12,0.8225,0.8225
2018-12-13,0.8308333333333333,0.8308333333333333
2018-12-14,0.74625,0.74625
2018-12-15,0.5654166666666667,0.5654166666666667
2018-12-16,0.5628,0.5628
2018-12-17,0.7545833333333333,0.7545833333333333
2018-12-18,0.7804166666666668,0.7804166666666668
2018-12-19,0.8108333333333333,0.8108333333333333
2018-12-20,0.7616666666666667,0.7616666666666667
2018-12-21,0.7145833333333332,0.7145833333333332
2018-12-22,0.5379166666666666,0.5379166666666666
2018-12-23,0.6036,0.6036
2018-12-24,0.68125,0.68125
2018-12-25,0.7508333333333332,0.7508333333333332
2018-12-26,0.8283333333333333,0.8283333333333333
2018-12-27,0.8416666666666667,0.8416666666666667
2018-12-28,0.7979166666666667,0.7979166666666667
2018-12-29,0.6391666666666667,0.6391666666666667
2018-12-30,0.5716,0.5716
2018-12-31,0.6079166666666667,0.6079166666666667
2019-01-01,0.5533333333333333,0.5533333333333333
2019-01-02,0.8066666666666668,0.8066666666666668
2019-01-03,0.845,0.845
2019-01-04,0.8358333333333333,0.8358333333333333
2019-01-05,0.6079166666666667,0.6079166666666667
2019-01-06,0.604,0.604
2019-01-07,0.82125,0.82125
2019-01-08,0.8695833333333333,0.8695833333333333
2019-01-09,0.8670833333333333,0.8670833333333333
2019-01-10,0.8616666666666667,0.8616666666666667
2019-01-11,0.7941666666666667,0.7941666666666667
2019-01-12,0.6004166666666666,0.6004166666666666
2019-01-13,0.5536,0.5536
2019-01-14,0.75625,0.75625
2019-01-15,0.7720833333333332,0.7720833333333332
2019-01-16,0.7875,0.7875
2019-01-17,0.79625,0.79625
2019-01-18,0.7441666666666668,0.7441666666666668
2019-01-19,0.54375,0.54375
2019-01-20,0.5379999999999999,0.5379999999999999
2019-01-21,0.6983333333333333,0.6983333333333333
2019-01-22,0.7729166666666667,0.7729166666666667
2019-01-23,0.7745833333333333,0.7745833333333333
2019-01-24,0.7841666666666667,0.7841666666666667
2019-01-25,0.7120833333333333,0.7120833333333333
2019-01-26,0.5145833333333334,0.5145833333333334
2019-01-27,0.43200000000000005,0.43200000000000005
2019-01-28,0.6041666666666666,0.6041666666666666
2019-01-29,0.6270833333333333,0.6270833333333333
2019-01-30,0.6745833333333333,0.6745833333333333
2019-01-31,0.6120833333333333,0.6120833333333333
2019-02-01,0.5829166666666666,0.5829166666666666
2019-02-02,0.44125,0.44125
2019-02-03,0.4972,0.4972
2019-02-04,0.7133333333333333,0.7133333333333333
2019-02-05,0.7325,0.7325
2019-02-06,0.72375,0.72375
2019-02-07,0.7508333333333332,0.7508333333333332
2019-02-08,0.7079166666666667,0.7079166666666667
2019-02-09,0.5245833333333334,0.5245833333333334
2019-02-10,0.5124,0.5124
2019-02-11,0.7416666666666667,0.7416666666666667
2019-02-12,0.7741666666666667,0.7741666666666667
2019-02-13,0.7579166666666667,0.7579166666666667
2019-02-14,0.74375,0.74375
2019-02-15,0.7091666666666667,0.7091666666666667
2019-02-16,0.5366666666666666,0.5366666666666666
2019-02-17,0.5736,0.5736
2019-02-18,0.7945833333333333,0.7945833333333333
2019-02-19,0.81625,0.81625
2019-02-20,0.84125,0.84125
2019-02-21,0.81375,0.81375
2019-02-22,0.7595833333333333,0.7595833333333333
2019-02-23,0.5870833333333334,0.5870833333333334
2019-02-24,0.5764,0.5764
2019-02-25,0.8204166666666667,0.8204166666666667
2019-02-26,0.8345833333333332,0.8345833333333332
2019-02-27,0.8191666666666667,0.8191666666666667
2019-02-28,0.8254166666666667,0.8254166666666667
2019-03-01,0.79625,0.79625
2019-03-02,0.5783333333333334,0.5783333333333334
2019-03-03,0.5388000000000001,0.5388000000000001
2019-03-04,0.7270833333333333,0.7270833333333333
2019-03-05,0.7575,0.7575
2019-03-06,0.7370833333333333,0.7370833333333333
2019-03-07,0.72125,0.72125
2019-03-08,0.6795833333333333,0.6795833333333333
2019-03-09,0.5083333333333333,0.5083333333333333
2019-03-10,0.498,0.498
2019-03-11,0.72875,0.72875
2019-03-12,0.76,0.76
2019-03-13,0.73375,0.73375
2019-03-14,0.72625,0.72625
2019-03-15,0.68375,0.68375
2019-03-16,0.49875,0.49875
2019-03-17,0.5596,0.5596
2019-03-18,0.8220833333333333,0.8220833333333333
2019-03-19,0.8641666666666667,0.8641666666666667
2019-03-20,0.8433333333333333,0.8433333333333333
2019-03-21,0.83,0.83
2019-03-22,0.7766666666666667,0.7766666666666667
2019-03-23,0.5575,0.5575
2019-03-24,0.5044,0.5044
2019-03-25,0.7458333333333332,0.7458333333333332
2019-03-26,0.7633333333333333,0.7633333333333333
2019-03-27,0.7708333333333333,0.7708333333333333
2019-03-28,0.7641666666666667,0.7641666666666667
2019-03-29,0.7158333333333333,0.7158333333333333
2019-03-30,0.5241666666666667,0.5241666666666667
2019-03-31,0.5132,0.5132
2019-04-01,0.75,0.75
2019-04-02,0.7779166666666667,0.7779166666666667
2019-04-03,0.76125,0.76125
2019-04-04,0.7641666666666667,0.7641666666666667
2019-04-05,0.70625,0.70625
2019-04-06,0.5008333333333334,0.5008333333333334
2019-04-07,0.5464,0.5464
2019-04-08,0.8025,0.8025
2019-04-09,0.83875,0.83875
2019-04-10,0.8220833333333333,0.8220833333333333
2019-04-11,0.80875,0.80875
2019-04-12,0.775,0.775
2019-04-13,0.5304166666666666,0.5304166666666666
2019-04-14,0.5432,0.5432
2019-04-15,0.7983333333333333,0.7983333333333333
2019-04-16,0.8066666666666668,0.8066666666666668
2019-04-17,0.8008333333333333,0.8008333333333333
2019-04-18,0.7895833333333333,0.7895833333333333
2019-04-19,0.655,0.655
2019-04-20,0.49875,0.49875
2019-04-21,0.4996,0.4996
2019-04-22,0.73875,0.73875
2019-04-23,0.84625,0.84625
2019-04-24,0.8516666666666667,0.8516666666666667
2019-04-25,0.86125,0.86125
2019-04-26,0.78,0.78
2019-04-27,0.54625,0.54625
2019-04-28,0.5168,0.5168
2019-04-29,0.745,0.745
2019-04-30,0.765,0.765
2019-05-01,0.68875,0.68875
2019-05-02,0.76,0.76
2019-05-03,0.7295833333333333,0.7295833333333333
2019-05-04,0.5145833333333334,0.5145833333333334
2019-05-05,0.55,0.55
2019-05-06,0.80875,0.80875
2019-05-07,0.8895833333333333,0.8895833333333333
2019-05-08,0.8416666666666667,0.8416666666666667
2019-05-09,0.85,0.85
2019-05-10,0.7904166666666668,0.7904166666666668
2019-05-11,0.5508333333333334,0.5508333333333334
2019-05-12,0.5479999999999999,0.5479999999999999
2019-05-13,0.825,0.825
2019-05-14,0.8745833333333333,0.8745833333333333
2019-05-15,0.88625,0.88625
2019-05-16,0.8979166666666667,0.8979166666666667
2019-05-17,0.8483333333333333,0.8483333333333333
2019-05-18,0.5833333333333334,0.5833333333333334
2019-05-19,0.5660000000000001,0.5660000000000001
2019-05-20,0.80375,0.80375
2019-05-21,0.88125,0.88125
2019-05-22,0.88625,0.88625
2019-05-23,0.8204166666666667,0.8204166666666667
2019-05-24,0.7695833333333333,0.7695833333333333
2019-05-25,0.5691666666666666,0.5691666666666666
2019-05-26,0.5372,0.5372
2019-05-27,0.7283333333333333,0.7283333333333333
2019-05-28,0.8475,0.8475
2019-05-29,0.8633333333333333,0.8633333333333333
2019-05-30,0.8183333333333332,0.8183333333333332
2019-05-31,0.7879166666666667,0.7879166666666667
2019-06-01,0.5379166666666666,0.5379166666666666
2019-06-02,0.5216,0.5216
2019-06-03,0.7754166666666668,0.7754166666666668
2019-06-04,0.82625,0.82625
2019-06-05,0.775,0.775
2019-06-06,0.7866666666666667,0.7866666666666667
2019-06-07,0.74875,0.74875
2019-06-08,0.58125,0.58125
2019-06-09,0.5771999999999999,0.5771999999999999
2019-06-10,0.74625,0.74625
2019-06-11,0.71875,0.71875
2019-06-12,0.6991666666666667,0.6991666666666667
2019-06-13,0.695,0.695
2019-06-14,0.6233333333333334,0.6233333333333334
2019-06-15,0.46791666666666665,0.46791666666666665
2019-06-16,0.4972,0.4972
2019-06-17,0.7883333333333333,0.7883333333333333
2019-06-18,0.8254166666666667,0.8254166666666667
2019-06-19,0.8133333333333332,0.8133333333333332
2019-06-20,0.7879166666666667,0.7879166666666667
2019-06-21,0.7208333333333333,0.7208333333333333
2019-06-22,0.5254166666666666,0.5254166666666666
2019-06-23,0.5788,0.5788
2019-06-24,0.8470833333333333,0.8470833333333333
2019-06-25,0.8775,0.8775
2019-06-26,0.8641666666666667,0.8641666666666667
2019-06-27,0.8329166666666667,0.8329166666666667
2019-06-28,0.7716666666666667,0.7716666666666667
2019-06-29,0.5258333333333334,0.5258333333333334
2019-06-30,0.5516,0.5516
2019-07-01,0.82375,0.82375
2019-07-02,0.8575,0.8575
2019-07-03,0.8479166666666668,0.8479166666666668
2019-07-04,0.7754166666666668,0.7754166666666668
2019-07-05,0.73875,0.73875
2019-07-06,0.5370833333333334,0.5370833333333334
2019-07-07,0.4892,0.4892
2019-07-08,0.78375,0.78375
2019-07-09,0.79,0.79
2019-07-10,0.8045833333333333,0.8045833333333333
2019-07-11,0.7925,0.7925
2019-07-12,0.7554166666666667,0.7554166666666667
2019-07-13,0.535,0.535
2019-07-14,0.544,0.544
2019-07-15,0.80375,0.80375
2019-07-16,0.8316666666666667,0.8316666666666667
2019-07-17,0.8120833333333333,0.8120833333333333
2019-07-18,0.78625,0.78625
2019-07-19,0.7525,0.7525
2019-07-20,0.5170833333333333,0.5170833333333333
2019-07-21,0.5532,0.5532
2019-07-22,0.825,0.825
2019-07-23,0.8279166666666667,0.8279166666666667
2019-07-24,0.84125,0.84125
2019-07-25,0.8183333333333332,0.8183333333333332
2019-07-26,0.7545833333333333,0.7545833333333333
2019-07-27,0.5545833333333333,0.5545833333333333
2019-07-28,0.4508,0.4508
2019-07-29,0.665,0.665
2019-07-30,0.6995833333333333,0.6995833333333333
2019-07-31,0.69,0.69
2019-08-01,0.6904166666666667,0.6904166666666667
2019-08-02,0.6429166666666667,0.6429166666666667
2019-08-03,0.4741666666666666,0.4741666666666666
2019-08-04,0.5792,0.5792
2019-08-05,0.81375,0.81375
2019-08-06,0.8783333333333333,0.8783333333333333
2019-08-07,0.86375,0.86375
2019-08-08,0.84875,0.84875
2019-08-09,0.7954166666666667,0.7954166666666667
2019-08-10,0.58625,0.58625
2019-08-11,0.5272,0.5272
2019-08-12,0.7904166666666668,0.7904166666666668
2019-08-13,0.85,0.85
2019-08-14,0.84,0.84
2019-08-15,0.8483333333333333,0.8483333333333333
2019-08-16,0.79625,0.79625
2019-08-17,0.5791666666666666,0.5791666666666666
2019-08-18,0.5828,0.5828
2019-08-19,0.8575,0.8575
2019-08-20,0.8791666666666668,0.8791666666666668
2019-08-21,0.8820833333333333,0.8820833333333333
2019-08-22,0.8583333333333333,0.8583333333333333
2019-08-23,0.80125,0.80125
2019-08-24,0.5595833333333333,0.5595833333333333
2019-08-25,0.5792,0.5792
2019-08-26,0.8533333333333333,0.8533333333333333
2019-08-27,0.8895833333333333,0.8895833333333333
2019-08-28,0.89875,0.89875
2019-08-29,0.8920833333333333,0.8920833333333333
2019-08-30,0.8095833333333333,0.8095833333333333
2019-08-31,0.56,0.56
2019-09-01,0.5252,0.5252
2019-09-02,0.6654166666666668,0.6654166666666668
2019-09-03,0.7666666666666667,0.7666666666666667
2019-09-04,0.7945833333333333,0.7945833333333333
2019-09-05,0.77,0.77
2019-09-06,0.7204166666666667,0.7204166666666667
2019-09-07,0.5733333333333334,0.5733333333333334
2019-09-08,0.5632,0.5632
2019-09-09,0.7879166666666667,0.7879166666666667
2019-09-10,0.84625,0.84625
2019-09-11,0.8433333333333333,0.8433333333333333
2019-09-12,0.8320833333333333,0.8320833333333333
2019-09-13,0.74875,0.74875
2019-09-14,0.5495833333333333,0.5495833333333333
2019-09-15,0.5492,0.5492
2019-09-16,0.78375,0.78375
2019-09-17,0.8129166666666667,0.8129166666666667
2019-09-18,0.80875,0.80875
2019-09-19,0.82125,0.82125
2019-09-20,0.75625,0.75625
2019-09-21,0.5291666666666667,0.5291666666666667
2019-09-22,0.5784,0.5784
2019-09-23,0.8016666666666667,0.8016666666666667
2019-09-24,0.8295833333333333,0.8295833333333333
2019-09-25,0.8391666666666667,0.8391666666666667
2019-09-26,0.8091666666666667,0.8091666666666667
2019-09-27,0.76375,0.76375
2019-09-28,0.5558333333333334,0.5558333333333334
2019-09-29,0.4268,0.4268
2019-09-30,0.6379166666666667,0.6379166666666667
2019-10-01,0.63375,0.63375
2019-10-02,0.7183333333333333,0.7183333333333333
2019-10-03,0.7270833333333333,0.7270833333333333
2019-10-04,0.64875,0.64875
2019-10-05,0.46,0.46
2019-10-06,0.5776,0.5776
2019-10-07,0.8291666666666667,0.8291666666666667
2019-10-08,0.8425,0.8425
2019-10-09,0.8354166666666667,0.8354166666666667
2019-10-10,0.8033333333333332,0.8033333333333332
2019-10-11,0.7466666666666667,0.7466666666666667
2019-10-12,0.5704166666666667,0.5704166666666667
2019-10-13,0.5376,0.5376
2019-10-14,0.7783333333333333,0.7783333333333333
2019-10-15,0.80625,0.80625
2019-10-16,0.8220833333333333,0.8220833333333333
2019-10-17,0.79875,0.79875
2019-10-18,0.73625,0.73625
2019-10-19,0.5329166666666666,0.5329166666666666
2019-10-20,0.5372,0.5372
2019-10-21,0.7679166666666667,0.7679166666666667
2019-10-22,0.7920833333333333,0.7920833333333333
2019-10-23,0.80125,0.80125
2019-10-24,0.8166666666666668,0.8166666666666668
2019-10-25,0.7479166666666667,0.7479166666666667
2019-10-26,0.5633333333333334,0.5633333333333334
2019-10-27,0.5644,0.5644
2019-10-28,0.8216666666666668,0.8216666666666668
2019-10-29,0.85125,0.85125
2019-10-30,0.83125,0.83125
2019-10-31,0.7904166666666668,0.7904166666666668
2019-11-01,0.7341666666666667,0.7341666666666667
2019-11-02,0.545,0.545
2019-11-03,0.5247999999999999,0.5247999999999999
2019-11-04,0.7808333333333333,0.7808333333333333
2019-11-05,0.8216666666666668,0.8216666666666668
2019-11-06,0.8216666666666668,0.8216666666666668
2019-11-07,0.7825,0.7825
2019-11-08,0.71375,0.71375
2019-11-09,0.5108333333333334,0.5108333333333334
2019-11-10,0.5524,0.5524
2019-11-11,0.795,0.795
2019-11-12,0.8491666666666667,0.8491666666666667
2019-11-13,0.87,0.87
2019-11-14,0.84375,0.84375
2019-11-15,0.7983333333333333,0.7983333333333333
2019-11-16,0.5845833333333333,0.5845833333333333
2019-11-17,0.46759999999999996,0.46759999999999996
2019-11-18,0.665,0.665
2019-11-19,0.6754166666666667,0.6754166666666667
2019-11-20,0.71,0.71
2019-11-21,0.6754166666666667,0.6754166666666667
2019-11-22,0.6370833333333333,0.6370833333333333
2019-11-23,0.45541666666666664,0.45541666666666664
2019-11-24,0.5676,0.5676
2019-11-25,0.8091666666666667,0.8091666666666667
2019-11-26,0.8254166666666667,0.8254166666666667
2019-11-27,0.8083333333333332,0.8083333333333332
2019-11-28,0.7554166666666667,0.7554166666666667
2019-11-29,0.765,0.765
2019-11-30,0.5933333333333334,0.5933333333333334
2019-12-01,0.6084,0.6084
2019-12-02,0.8633333333333333,0.8633333333333333
2019-12-03,0.8775,0.8775
2019-12-04,0.8620833333333333,0.8620833333333333
2019-12-05,0.8491666666666667,0.8491666666666667
2019-12-06,0.7683333333333333,0.7683333333333333
2019-12-07,0.5733333333333334,0.5733333333333334
2019-12-08,0.544,0.544
2019-12-09,0.7641666666666667,0.7641666666666667
2019-12-10,0.8195833333333333,0.8195833333333333
2019-12-11,0.8654166666666667,0.8654166666666667
2019-12-12,0.8320833333333333,0.8320833333333333
2019-12-13,0.7666666666666667,0.7666666666666667
2019-12-14,0.5979166666666667,0.5979166666666667
2019-12-15,0.6459999999999999,0.6459999999999999
2019-12-16,0.87625,0.87625
2019-12-17,0.8779166666666667,0.8779166666666667
2019-12-18,0.8520833333333333,0.8520833333333333
2019-12-19,0.8541666666666667,0.8541666666666667
2019-12-20,0.795,0.795
2019-12-21,0.57625,0.57625
2019-12-22,0.6496,0.6496
2019-12-23,0.8354166666666667,0.8354166666666667
2019-12-24,0.7408333333333332,0.7408333333333332
2019-12-25,0.80125,0.80125
2019-12-26,0.8675,0.8675
2019-12-27,0.85,0.85
2019-12-28,0.6766666666666667,0.6766666666666667
2019-12-29,0.6152000000000001,0.6152000000000001
2019-12-30,0.7704166666666667,0.7704166666666667
2019-12-31,0.67875,0.67875
2020-01-01,0.59,0.59
2020-01-02,0.84625,0.84625
2020-01-03,0.8333333333333333,0.8333333333333333
2020-01-04,0.6541666666666667,0.6541666666666667
2020-01-05,0.5624,0.5624
2020-01-06,0.7791666666666667,0.7791666666666667
2020-01-07,0.8083333333333332,0.8083333333333332
2020-01-08,0.805,0.805
2020-01-09,0.83375,0.83375
2020-01-10,0.77875,0.77875
2020-01-11,0.5558333333333334,0.5558333333333334
2020-01-12,0.5228,0.5228
2020-01-13,0.7454166666666667,0.7454166666666667
2020-01-14,0.8,0.8
2020-01-15,0.8554166666666667,0.8554166666666667
2020-01-16,0.8683333333333333,0.8683333333333333
2020-01-17,0.7808333333333333,0.7808333333333333
2020-01-18,0.5795833333333333,0.5795833333333333
2020-01-19,0.5936,0.5936
2020-01-20,0.7733333333333333,0.7733333333333333
2020-01-21,0.8183333333333332,0.8183333333333332
2020-01-22,0.8320833333333333,0.8320833333333333
2020-01-23,0.8333333333333333,0.8333333333333333
2020-01-24,0.7479166666666667,0.7479166666666667
2020-01-25,0.5558333333333334,0.5558333333333334
2020-01-26,0.532,0.532
2020-01-27,0.7483333333333333,0.7483333333333333
2020-01-28,0.8045833333333333,0.8045833333333333
2020-01-29,0.81625,0.81625
2020-01-30,0.8254166666666667,0.8254166666666667
2020-01-31,0.74875,0.74875
2020-02-01,0.55,0.55
2020-02-02,0.43200000000000005,0.43200000000000005
2020-02-03,0.6325,0.6325
2020-02-04,0.6583333333333333,0.6583333333333333
2020-02-05,0.6491666666666667,0.6491666666666667
2020-02-06,0.6416666666666667,0.6416666666666667
2020-02-07,0.6033333333333334,0.6033333333333334
2020-02-08,0.42375,0.42375
2020-02-09,0.5476,0.5476
2020-02-10,0.795,0.795
2020-02-11,0.845,0.845
2020-02-12,0.8716666666666667,0.8716666666666667
2020-02-13,0.8529166666666668,0.8529166666666668
2020-02-14,0.755,0.755
2020-02-15,0.57375,0.57375
2020-02-16,0.546,0.546
2020-02-17,0.76375,0.76375
2020-02-18,0.8275,0.8275
2020-02-19,0.8404166666666667,0.8404166666666667
2020-02-20,0.8191666666666667,0.8191666666666667
2020-02-21,0.7670833333333333,0.7670833333333333
2020-02-22,0.5779166666666666,0.5779166666666666
2020-02-23,0.5508,0.5508
2020-02-24,0.8154166666666667,0.8154166666666667
2020-02-25,0.8541666666666667,0.8541666666666667
2020-02-26,0.84125,0.84125
2020-02-27,0.86,0.86
2020-02-28,0.8154166666666667,0.8154166666666667
2020-02-29,0.5729166666666666,0.5729166666666666
2020-03-01,0.5367999999999999,0.5367999999999999
2020-03-02,0.7870833333333332,0.7870833333333332
2020-03-03,0.8158333333333333,0.8158333333333333
2020-03-04,0.7870833333333332,0.7870833333333332
2020-03-05,0.8220833333333333,0.8220833333333333
2020-03-06,0.7445833333333333,0.7445833333333333
2020-03-07,0.5225,0.5225
2020-03-08,0.4696,0.4696
2020-03-09,0.7358333333333333,0.7358333333333333
2020-03-10,0.77,0.77
2020-03-11,0.7808333333333333,0.7808333333333333
2020-03-12,0.80375,0.80375
2020-03-13,0.8320833333333333,0.8320833333333333
2020-03-14,0.64,0.64
2020-03-15,0.4156,0.4156
2020-03-16,0.70375,0.70375
2020-03-17,0.7633333333333333,0.7633333333333333
2020-03-18,0.7854166666666668,0.7854166666666668
2020-03-19,0.7816666666666667,0.7816666666666667
2020-03-20,0.7066666666666667,0.7066666666666667
2020-03-21,0.49,0.49
2020-03-22,0.44880000000000003,0.44880000000000003
2020-03-23,0.7641666666666667,0.7641666666666667
2020-03-24,0.7816666666666667,0.7816666666666667
2020-03-25,0.73,0.73
2020-03-26,0.72625,0.72625
2020-03-27,0.6445833333333333,0.6445833333333333
2020-03-28,0.405,0.405
2020-03-29,0.4604,0.4604
2020-03-30,0.775,0.775
2020-03-31,0.7845833333333333,0.7845833333333333
2020-04-01,0.7579166666666667,0.7579166666666667
2020-04-02,0.7583333333333333,0.7583333333333333
2020-04-03,0.6895833333333333,0.6895833333333333
2020-04-04,0.45208333333333334,0.45208333333333334
2020-04-05,0.4924,0.4924
2020-04-06,0.7945833333333333,0.7945833333333333
2020-04-07,0.7829166666666667,0.7829166666666667
2020-04-08,0.7545833333333333,0.7545833333333333
2020-04-09,0.7158333333333333,0.7158333333333333
2020-04-10,0.5770833333333334,0.5770833333333334
2020-04-11,0.45666666666666667,0.45666666666666667
2020-04-12,0.4468,0.4468
2020-04-13,0.6791666666666667,0.6791666666666667
2020-04-14,0.8058333333333333,0.8058333333333333
2020-04-15,0.8175,0.8175
2020-04-16,0.8279166666666667,0.8279166666666667
2020-04-17,0.7866666666666667,0.7866666666666667
2020-04-18,0.5216666666666666,0.5216666666666666
2020-04-19,0.4996,0.4996
2020-04-20,0.8054166666666667,0.8054166666666667
2020-04-21,0.805,0.805
2020-04-22,0.8166666666666668,0.8166666666666668
2020-04-23,0.7870833333333332,0.7870833333333332
2020-04-24,0.7104166666666667,0.7104166666666667
2020-04-25,0.45,0.45
2020-04-26,0.5,0.5
2020-04-27,0.8175,0.8175
2020-04-28,0.81625,0.81625
2020-04-29,0.8308333333333333,0.8308333333333333
2020-04-30,0.7920833333333333,0.7920833333333333
2020-05-01,0.6595833333333333,0.6595833333333333
2020-05-02,0.46875,0.46875
2020-05-03,0.4764,0.4764
2020-05-04,0.7625,0.7625
2020-05-05,0.7679166666666667,0.7679166666666667
2020-05-06,0.77125,0.77125
2020-05-07,0.76125,0.76125
2020-05-08,0.69,0.69
2020-05-09,0.4575,0.4575
2020-05-10,0.478,0.478
2020-05-11,0.8004166666666667,0.8004166666666667
2020-05-12,0.8029166666666667,0.8029166666666667
2020-05-13,0.82125,0.82125
2020-05-14,0.7916666666666667,0.7916666666666667
2020-05-15,0.7408333333333332,0.7408333333333332
2020-05-16,0.48916666666666664,0.48916666666666664
2020-05-17,0.488,0.488
2020-05-18,0.78,0.78
2020-05-19,0.8,0.8
2020-05-20,0.7866666666666667,0.7866666666666667
2020-05-21,0.7375,0.7375
2020-05-22,0.6795833333333333,0.6795833333333333
2020-05-23,0.4633333333333334,0.4633333333333334
2020-05-24,0.4692,0.4692
2020-05-25,0.66,0.66
2020-05-26,0.7816666666666667,0.7816666666666667
2020-05-27,0.7954166666666667,0.7954166666666667
2020-05-28,0.805,0.805
2020-05-29,0.7233333333333333,0.7233333333333333
2020-05-30,0.48458333333333337,0.48458333333333337
2020-05-31,0.4976,0.4976
2020-06-01,0.755,0.755
2020-06-02,0.7958333333333333,0.7958333333333333
2020-06-03,0.7866666666666667,0.7866666666666667
2020-06-04,0.79125,0.79125
2020-06-05,0.73875,0.73875
2020-06-06,0.5191666666666667,0.5191666666666667
2020-06-07,0.5056,0.5056
2020-06-08,0.7666666666666667,0.7666666666666667
2020-06-09,0.7845833333333333,0.7845833333333333
2020-06-10,0.8070833333333333,0.8070833333333333
2020-06-11,0.7820833333333332,0.7820833333333332
2020-06-12,0.7091666666666667,0.7091666666666667
2020-06-13,0.48458333333333337,0.48458333333333337
2020-06-14,0.4828,0.4828
2020-06-15,0.7804166666666668,0.7804166666666668
2020-06-16,0.7666666666666667,0.7666666666666667
2020-06-17,0.7629166666666667,0.7629166666666667
2020-06-18,0.7529166666666667,0.7529166666666667
2020-06-19,0.6908333333333333,0.6908333333333333
2020-06-20,0.4733333333333334,0.4733333333333334
2020-06-21,0.47600000000000003,0.47600000000000003
2020-06-22,0.80125,0.80125
2020-06-23,0.8266666666666667,0.8266666666666667
2020-06-24,0.8104166666666667,0.8104166666666667
2020-06-25,0.805,0.805
2020-06-26,0.7458333333333332,0.7458333333333332
2020-06-27,0.5204166666666666,0.5204166666666666
2020-06-28,0.53,0.53
2020-06-29,0.8133333333333332,0.8133333333333332
2020-06-30,0.8429166666666668,0.8429166666666668
2020-07-01,0.81875,0.81875
2020-07-02,0.7916666666666667,0.7916666666666667
2020-07-03,0.6920833333333333,0.6920833333333333
2020-07-04,0.5020833333333333,0.5020833333333333
2020-07-05,0.502,0.502
2020-07-06,0.7675,0.7675
2020-07-07,0.7966666666666667,0.7966666666666667
2020-07-08,0.8091666666666667,0.8091666666666667
2020-07-09,0.79875,0.79875
2020-07-10,0.7191666666666667,0.7191666666666667
2020-07-11,0.5125,0.5125
2020-07-12,0.5004,0.5004
2020-07-13,0.8016666666666667,0.8016666666666667
2020-07-14,0.82375,0.82375
2020-07-15,0.8508333333333333,0.8508333333333333
2020-07-16,0.7925,0.7925
2020-07-17,0.7220833333333333,0.7220833333333333
